"","type","measure","comp.size","comp.pct","removed.pct","management"
"327","Targeted vertex attack","degree",308,0.974683544303797,0.0252365930599369,"conventional"
"328","Targeted vertex attack","degree",307,0.971518987341772,0.028391167192429,"conventional"
"329","Targeted vertex attack","degree",306,0.968354430379747,0.0315457413249211,"conventional"
"330","Targeted vertex attack","degree",305,0.965189873417722,0.0347003154574132,"conventional"
"331","Targeted vertex attack","degree",304,0.962025316455696,0.0378548895899054,"conventional"
"332","Targeted vertex attack","degree",303,0.958860759493671,0.0410094637223975,"conventional"
"333","Targeted vertex attack","degree",302,0.955696202531646,0.0441640378548896,"conventional"
"334","Targeted vertex attack","degree",301,0.95253164556962,0.0473186119873817,"conventional"
"335","Targeted vertex attack","degree",300,0.949367088607595,0.0504731861198738,"conventional"
"336","Targeted vertex attack","degree",299,0.94620253164557,0.0536277602523659,"conventional"
"337","Targeted vertex attack","degree",298,0.943037974683544,0.056782334384858,"conventional"
"338","Targeted vertex attack","degree",297,0.939873417721519,0.0599369085173502,"conventional"
"339","Targeted vertex attack","degree",296,0.936708860759494,0.0630914826498423,"conventional"
"340","Targeted vertex attack","degree",295,0.933544303797468,0.0662460567823344,"conventional"
"341","Targeted vertex attack","degree",294,0.930379746835443,0.0694006309148265,"conventional"
"342","Targeted vertex attack","degree",293,0.927215189873418,0.0725552050473186,"conventional"
"343","Targeted vertex attack","degree",292,0.924050632911392,0.0757097791798107,"conventional"
"344","Targeted vertex attack","degree",291,0.920886075949367,0.0788643533123028,"conventional"
"345","Targeted vertex attack","degree",290,0.917721518987342,0.082018927444795,"conventional"
"346","Targeted vertex attack","degree",289,0.914556962025316,0.0851735015772871,"conventional"
"347","Targeted vertex attack","degree",288,0.911392405063291,0.0883280757097792,"conventional"
"348","Targeted vertex attack","degree",287,0.908227848101266,0.0914826498422713,"conventional"
"349","Targeted vertex attack","degree",286,0.905063291139241,0.0946372239747634,"conventional"
"350","Targeted vertex attack","degree",284,0.89873417721519,0.0977917981072555,"conventional"
"351","Targeted vertex attack","degree",283,0.895569620253165,0.100946372239748,"conventional"
"352","Targeted vertex attack","degree",282,0.892405063291139,0.10410094637224,"conventional"
"353","Targeted vertex attack","degree",281,0.889240506329114,0.107255520504732,"conventional"
"354","Targeted vertex attack","degree",280,0.886075949367089,0.110410094637224,"conventional"
"355","Targeted vertex attack","degree",279,0.882911392405063,0.113564668769716,"conventional"
"356","Targeted vertex attack","degree",278,0.879746835443038,0.116719242902208,"conventional"
"357","Targeted vertex attack","degree",277,0.876582278481013,0.1198738170347,"conventional"
"358","Targeted vertex attack","degree",276,0.873417721518987,0.123028391167192,"conventional"
"359","Targeted vertex attack","degree",274,0.867088607594937,0.126182965299685,"conventional"
"360","Targeted vertex attack","degree",273,0.863924050632911,0.129337539432177,"conventional"
"361","Targeted vertex attack","degree",272,0.860759493670886,0.132492113564669,"conventional"
"362","Targeted vertex attack","degree",271,0.857594936708861,0.135646687697161,"conventional"
"363","Targeted vertex attack","degree",270,0.854430379746835,0.138801261829653,"conventional"
"364","Targeted vertex attack","degree",269,0.85126582278481,0.141955835962145,"conventional"
"365","Targeted vertex attack","degree",268,0.848101265822785,0.145110410094637,"conventional"
"366","Targeted vertex attack","degree",267,0.844936708860759,0.148264984227129,"conventional"
"367","Targeted vertex attack","degree",266,0.841772151898734,0.151419558359621,"conventional"
"368","Targeted vertex attack","degree",265,0.838607594936709,0.154574132492114,"conventional"
"369","Targeted vertex attack","degree",264,0.835443037974684,0.157728706624606,"conventional"
"370","Targeted vertex attack","degree",263,0.832278481012658,0.160883280757098,"conventional"
"371","Targeted vertex attack","degree",262,0.829113924050633,0.16403785488959,"conventional"
"372","Targeted vertex attack","degree",261,0.825949367088608,0.167192429022082,"conventional"
"373","Targeted vertex attack","degree",260,0.822784810126582,0.170347003154574,"conventional"
"374","Targeted vertex attack","degree",258,0.816455696202532,0.173501577287066,"conventional"
"375","Targeted vertex attack","degree",257,0.813291139240506,0.176656151419558,"conventional"
"376","Targeted vertex attack","degree",256,0.810126582278481,0.17981072555205,"conventional"
"377","Targeted vertex attack","degree",255,0.806962025316456,0.182965299684543,"conventional"
"378","Targeted vertex attack","degree",254,0.80379746835443,0.186119873817035,"conventional"
"379","Targeted vertex attack","degree",253,0.800632911392405,0.189274447949527,"conventional"
"380","Targeted vertex attack","degree",252,0.79746835443038,0.192429022082019,"conventional"
"381","Targeted vertex attack","degree",251,0.794303797468354,0.195583596214511,"conventional"
"382","Targeted vertex attack","degree",250,0.791139240506329,0.198738170347003,"conventional"
"383","Targeted vertex attack","degree",249,0.787974683544304,0.201892744479495,"conventional"
"384","Targeted vertex attack","degree",248,0.784810126582278,0.205047318611987,"conventional"
"385","Targeted vertex attack","degree",246,0.778481012658228,0.208201892744479,"conventional"
"386","Targeted vertex attack","degree",245,0.775316455696203,0.211356466876972,"conventional"
"387","Targeted vertex attack","degree",244,0.772151898734177,0.214511041009464,"conventional"
"388","Targeted vertex attack","degree",243,0.768987341772152,0.217665615141956,"conventional"
"389","Targeted vertex attack","degree",242,0.765822784810127,0.220820189274448,"conventional"
"390","Targeted vertex attack","degree",241,0.762658227848101,0.22397476340694,"conventional"
"391","Targeted vertex attack","degree",240,0.759493670886076,0.227129337539432,"conventional"
"392","Targeted vertex attack","degree",239,0.756329113924051,0.230283911671924,"conventional"
"393","Targeted vertex attack","degree",238,0.753164556962025,0.233438485804416,"conventional"
"394","Targeted vertex attack","degree",237,0.75,0.236593059936909,"conventional"
"395","Targeted vertex attack","degree",236,0.746835443037975,0.239747634069401,"conventional"
"396","Targeted vertex attack","degree",234,0.740506329113924,0.242902208201893,"conventional"
"397","Targeted vertex attack","degree",231,0.731012658227848,0.246056782334385,"conventional"
"398","Targeted vertex attack","degree",231,0.731012658227848,0.249211356466877,"conventional"
"399","Targeted vertex attack","degree",230,0.727848101265823,0.252365930599369,"conventional"
"400","Targeted vertex attack","degree",228,0.721518987341772,0.255520504731861,"conventional"
"401","Targeted vertex attack","degree",224,0.708860759493671,0.258675078864353,"conventional"
"402","Targeted vertex attack","degree",223,0.705696202531646,0.261829652996845,"conventional"
"403","Targeted vertex attack","degree",222,0.70253164556962,0.264984227129338,"conventional"
"404","Targeted vertex attack","degree",221,0.699367088607595,0.26813880126183,"conventional"
"405","Targeted vertex attack","degree",220,0.69620253164557,0.271293375394322,"conventional"
"406","Targeted vertex attack","degree",218,0.689873417721519,0.274447949526814,"conventional"
"407","Targeted vertex attack","degree",215,0.680379746835443,0.277602523659306,"conventional"
"408","Targeted vertex attack","degree",214,0.677215189873418,0.280757097791798,"conventional"
"409","Targeted vertex attack","degree",213,0.674050632911392,0.28391167192429,"conventional"
"410","Targeted vertex attack","degree",211,0.667721518987342,0.287066246056782,"conventional"
"411","Targeted vertex attack","degree",210,0.664556962025316,0.290220820189274,"conventional"
"412","Targeted vertex attack","degree",209,0.661392405063291,0.293375394321767,"conventional"
"413","Targeted vertex attack","degree",206,0.651898734177215,0.296529968454259,"conventional"
"414","Targeted vertex attack","degree",203,0.642405063291139,0.299684542586751,"conventional"
"415","Targeted vertex attack","degree",202,0.639240506329114,0.302839116719243,"conventional"
"416","Targeted vertex attack","degree",201,0.636075949367089,0.305993690851735,"conventional"
"417","Targeted vertex attack","degree",200,0.632911392405063,0.309148264984227,"conventional"
"418","Targeted vertex attack","degree",199,0.629746835443038,0.312302839116719,"conventional"
"419","Targeted vertex attack","degree",197,0.623417721518987,0.315457413249211,"conventional"
"420","Targeted vertex attack","degree",195,0.617088607594937,0.318611987381703,"conventional"
"421","Targeted vertex attack","degree",194,0.613924050632911,0.321766561514196,"conventional"
"422","Targeted vertex attack","degree",193,0.610759493670886,0.324921135646688,"conventional"
"423","Targeted vertex attack","degree",192,0.607594936708861,0.32807570977918,"conventional"
"424","Targeted vertex attack","degree",191,0.604430379746835,0.331230283911672,"conventional"
"425","Targeted vertex attack","degree",190,0.60126582278481,0.334384858044164,"conventional"
"426","Targeted vertex attack","degree",187,0.591772151898734,0.337539432176656,"conventional"
"427","Targeted vertex attack","degree",186,0.588607594936709,0.340694006309148,"conventional"
"428","Targeted vertex attack","degree",184,0.582278481012658,0.34384858044164,"conventional"
"429","Targeted vertex attack","degree",182,0.575949367088608,0.347003154574132,"conventional"
"430","Targeted vertex attack","degree",181,0.572784810126582,0.350157728706625,"conventional"
"431","Targeted vertex attack","degree",178,0.563291139240506,0.353312302839117,"conventional"
"432","Targeted vertex attack","degree",177,0.560126582278481,0.356466876971609,"conventional"
"433","Targeted vertex attack","degree",176,0.556962025316456,0.359621451104101,"conventional"
"434","Targeted vertex attack","degree",175,0.55379746835443,0.362776025236593,"conventional"
"435","Targeted vertex attack","degree",174,0.550632911392405,0.365930599369085,"conventional"
"436","Targeted vertex attack","degree",173,0.54746835443038,0.369085173501577,"conventional"
"437","Targeted vertex attack","degree",172,0.544303797468354,0.372239747634069,"conventional"
"438","Targeted vertex attack","degree",171,0.541139240506329,0.375394321766562,"conventional"
"439","Targeted vertex attack","degree",168,0.531645569620253,0.378548895899054,"conventional"
"440","Targeted vertex attack","degree",166,0.525316455696203,0.381703470031546,"conventional"
"441","Targeted vertex attack","degree",163,0.515822784810127,0.384858044164038,"conventional"
"442","Targeted vertex attack","degree",158,0.5,0.38801261829653,"conventional"
"443","Targeted vertex attack","degree",157,0.496835443037975,0.391167192429022,"conventional"
"444","Targeted vertex attack","degree",155,0.490506329113924,0.394321766561514,"conventional"
"445","Targeted vertex attack","degree",154,0.487341772151899,0.397476340694006,"conventional"
"446","Targeted vertex attack","degree",146,0.462025316455696,0.400630914826498,"conventional"
"447","Targeted vertex attack","degree",145,0.458860759493671,0.403785488958991,"conventional"
"448","Targeted vertex attack","degree",144,0.455696202531646,0.406940063091483,"conventional"
"449","Targeted vertex attack","degree",143,0.45253164556962,0.410094637223975,"conventional"
"450","Targeted vertex attack","degree",137,0.433544303797468,0.413249211356467,"conventional"
"451","Targeted vertex attack","degree",135,0.427215189873418,0.416403785488959,"conventional"
"452","Targeted vertex attack","degree",129,0.408227848101266,0.419558359621451,"conventional"
"453","Targeted vertex attack","degree",129,0.408227848101266,0.422712933753943,"conventional"
"454","Targeted vertex attack","degree",129,0.408227848101266,0.425867507886435,"conventional"
"455","Targeted vertex attack","degree",123,0.389240506329114,0.429022082018927,"conventional"
"456","Targeted vertex attack","degree",123,0.389240506329114,0.43217665615142,"conventional"
"457","Targeted vertex attack","degree",123,0.389240506329114,0.435331230283912,"conventional"
"458","Targeted vertex attack","degree",123,0.389240506329114,0.438485804416404,"conventional"
"459","Targeted vertex attack","degree",123,0.389240506329114,0.441640378548896,"conventional"
"460","Targeted vertex attack","degree",122,0.386075949367089,0.444794952681388,"conventional"
"461","Targeted vertex attack","degree",115,0.363924050632911,0.44794952681388,"conventional"
"462","Targeted vertex attack","degree",113,0.357594936708861,0.451104100946372,"conventional"
"463","Targeted vertex attack","degree",112,0.354430379746835,0.454258675078864,"conventional"
"464","Targeted vertex attack","degree",109,0.34493670886076,0.457413249211356,"conventional"
"465","Targeted vertex attack","degree",106,0.335443037974684,0.460567823343849,"conventional"
"466","Targeted vertex attack","degree",103,0.325949367088608,0.463722397476341,"conventional"
"467","Targeted vertex attack","degree",103,0.325949367088608,0.466876971608833,"conventional"
"468","Targeted vertex attack","degree",103,0.325949367088608,0.470031545741325,"conventional"
"469","Targeted vertex attack","degree",103,0.325949367088608,0.473186119873817,"conventional"
"470","Targeted vertex attack","degree",100,0.316455696202532,0.476340694006309,"conventional"
"471","Targeted vertex attack","degree",98,0.310126582278481,0.479495268138801,"conventional"
"472","Targeted vertex attack","degree",89,0.281645569620253,0.482649842271293,"conventional"
"473","Targeted vertex attack","degree",89,0.281645569620253,0.485804416403785,"conventional"
"474","Targeted vertex attack","degree",88,0.278481012658228,0.488958990536278,"conventional"
"475","Targeted vertex attack","degree",84,0.265822784810127,0.49211356466877,"conventional"
"476","Targeted vertex attack","degree",84,0.265822784810127,0.495268138801262,"conventional"
"477","Targeted vertex attack","degree",83,0.262658227848101,0.498422712933754,"conventional"
"478","Targeted vertex attack","degree",80,0.253164556962025,0.501577287066246,"conventional"
"479","Targeted vertex attack","degree",77,0.243670886075949,0.504731861198738,"conventional"
"480","Targeted vertex attack","degree",76,0.240506329113924,0.50788643533123,"conventional"
"481","Targeted vertex attack","degree",62,0.19620253164557,0.511041009463722,"conventional"
"482","Targeted vertex attack","degree",62,0.19620253164557,0.514195583596215,"conventional"
"483","Targeted vertex attack","degree",40,0.126582278481013,0.517350157728707,"conventional"
"484","Targeted vertex attack","degree",40,0.126582278481013,0.520504731861199,"conventional"
"485","Targeted vertex attack","degree",40,0.126582278481013,0.523659305993691,"conventional"
"486","Targeted vertex attack","degree",35,0.110759493670886,0.526813880126183,"conventional"
"487","Targeted vertex attack","degree",35,0.110759493670886,0.529968454258675,"conventional"
"488","Targeted vertex attack","degree",35,0.110759493670886,0.533123028391167,"conventional"
"489","Targeted vertex attack","degree",35,0.110759493670886,0.536277602523659,"conventional"
"490","Targeted vertex attack","degree",34,0.107594936708861,0.539432176656151,"conventional"
"491","Targeted vertex attack","degree",32,0.10126582278481,0.542586750788643,"conventional"
"492","Targeted vertex attack","degree",32,0.10126582278481,0.545741324921136,"conventional"
"493","Targeted vertex attack","degree",32,0.10126582278481,0.548895899053628,"conventional"
"494","Targeted vertex attack","degree",31,0.0981012658227848,0.55205047318612,"conventional"
"495","Targeted vertex attack","degree",31,0.0981012658227848,0.555205047318612,"conventional"
"496","Targeted vertex attack","degree",31,0.0981012658227848,0.558359621451104,"conventional"
"497","Targeted vertex attack","degree",31,0.0981012658227848,0.561514195583596,"conventional"
"498","Targeted vertex attack","degree",21,0.0664556962025316,0.564668769716088,"conventional"
"499","Targeted vertex attack","degree",21,0.0664556962025316,0.56782334384858,"conventional"
"500","Targeted vertex attack","degree",21,0.0664556962025316,0.570977917981073,"conventional"
"501","Targeted vertex attack","degree",21,0.0664556962025316,0.574132492113565,"conventional"
"502","Targeted vertex attack","degree",21,0.0664556962025316,0.577287066246057,"conventional"
"503","Targeted vertex attack","degree",21,0.0664556962025316,0.580441640378549,"conventional"
"504","Targeted vertex attack","degree",21,0.0664556962025316,0.583596214511041,"conventional"
"505","Targeted vertex attack","degree",16,0.0506329113924051,0.586750788643533,"conventional"
"506","Targeted vertex attack","degree",16,0.0506329113924051,0.589905362776025,"conventional"
"507","Targeted vertex attack","degree",16,0.0506329113924051,0.593059936908517,"conventional"
"508","Targeted vertex attack","degree",16,0.0506329113924051,0.596214511041009,"conventional"
"509","Targeted vertex attack","degree",16,0.0506329113924051,0.599369085173502,"conventional"
"510","Targeted vertex attack","degree",16,0.0506329113924051,0.602523659305994,"conventional"
"511","Targeted vertex attack","degree",14,0.0443037974683544,0.605678233438486,"conventional"
"512","Targeted vertex attack","degree",9,0.0284810126582278,0.608832807570978,"conventional"
"513","Targeted vertex attack","degree",9,0.0284810126582278,0.61198738170347,"conventional"
"514","Targeted vertex attack","degree",9,0.0284810126582278,0.615141955835962,"conventional"
"515","Targeted vertex attack","degree",9,0.0284810126582278,0.618296529968454,"conventional"
"516","Targeted vertex attack","degree",9,0.0284810126582278,0.621451104100946,"conventional"
"517","Targeted vertex attack","degree",9,0.0284810126582278,0.624605678233438,"conventional"
"518","Targeted vertex attack","degree",9,0.0284810126582278,0.627760252365931,"conventional"
"519","Targeted vertex attack","degree",8,0.0253164556962025,0.630914826498423,"conventional"
"520","Targeted vertex attack","degree",8,0.0253164556962025,0.634069400630915,"conventional"
"521","Targeted vertex attack","degree",8,0.0253164556962025,0.637223974763407,"conventional"
"522","Targeted vertex attack","degree",8,0.0253164556962025,0.640378548895899,"conventional"
"523","Targeted vertex attack","degree",8,0.0253164556962025,0.643533123028391,"conventional"
"524","Targeted vertex attack","degree",8,0.0253164556962025,0.646687697160883,"conventional"
"525","Targeted vertex attack","degree",7,0.0221518987341772,0.649842271293375,"conventional"
"526","Targeted vertex attack","degree",7,0.0221518987341772,0.652996845425867,"conventional"
"527","Targeted vertex attack","degree",7,0.0221518987341772,0.65615141955836,"conventional"
"528","Targeted vertex attack","degree",7,0.0221518987341772,0.659305993690852,"conventional"
"529","Targeted vertex attack","degree",7,0.0221518987341772,0.662460567823344,"conventional"
"530","Targeted vertex attack","degree",7,0.0221518987341772,0.665615141955836,"conventional"
"531","Targeted vertex attack","degree",7,0.0221518987341772,0.668769716088328,"conventional"
"532","Targeted vertex attack","degree",7,0.0221518987341772,0.67192429022082,"conventional"
"533","Targeted vertex attack","degree",7,0.0221518987341772,0.675078864353312,"conventional"
"534","Targeted vertex attack","degree",7,0.0221518987341772,0.678233438485804,"conventional"
"535","Targeted vertex attack","degree",7,0.0221518987341772,0.681388012618297,"conventional"
"536","Targeted vertex attack","degree",7,0.0221518987341772,0.684542586750789,"conventional"
"537","Targeted vertex attack","degree",7,0.0221518987341772,0.687697160883281,"conventional"
"538","Targeted vertex attack","degree",5,0.0158227848101266,0.690851735015773,"conventional"
"539","Targeted vertex attack","degree",5,0.0158227848101266,0.694006309148265,"conventional"
"540","Targeted vertex attack","degree",5,0.0158227848101266,0.697160883280757,"conventional"
"541","Targeted vertex attack","degree",5,0.0158227848101266,0.700315457413249,"conventional"
"542","Targeted vertex attack","degree",5,0.0158227848101266,0.703470031545741,"conventional"
"543","Targeted vertex attack","degree",5,0.0158227848101266,0.706624605678233,"conventional"
"544","Targeted vertex attack","degree",5,0.0158227848101266,0.709779179810726,"conventional"
"545","Targeted vertex attack","degree",5,0.0158227848101266,0.712933753943218,"conventional"
"546","Targeted vertex attack","degree",5,0.0158227848101266,0.71608832807571,"conventional"
"547","Targeted vertex attack","degree",5,0.0158227848101266,0.719242902208202,"conventional"
"548","Targeted vertex attack","degree",5,0.0158227848101266,0.722397476340694,"conventional"
"549","Targeted vertex attack","degree",5,0.0158227848101266,0.725552050473186,"conventional"
"550","Targeted vertex attack","degree",5,0.0158227848101266,0.728706624605678,"conventional"
"551","Targeted vertex attack","degree",5,0.0158227848101266,0.73186119873817,"conventional"
"552","Targeted vertex attack","degree",4,0.0126582278481013,0.735015772870662,"conventional"
"553","Targeted vertex attack","degree",4,0.0126582278481013,0.738170347003155,"conventional"
"554","Targeted vertex attack","degree",4,0.0126582278481013,0.741324921135647,"conventional"
"555","Targeted vertex attack","degree",4,0.0126582278481013,0.744479495268139,"conventional"
"556","Targeted vertex attack","degree",4,0.0126582278481013,0.747634069400631,"conventional"
"557","Targeted vertex attack","degree",4,0.0126582278481013,0.750788643533123,"conventional"
"558","Targeted vertex attack","degree",4,0.0126582278481013,0.753943217665615,"conventional"
"559","Targeted vertex attack","degree",4,0.0126582278481013,0.757097791798107,"conventional"
"560","Targeted vertex attack","degree",4,0.0126582278481013,0.760252365930599,"conventional"
"561","Targeted vertex attack","degree",3,0.00949367088607595,0.763406940063092,"conventional"
"562","Targeted vertex attack","degree",3,0.00949367088607595,0.766561514195584,"conventional"
"563","Targeted vertex attack","degree",3,0.00949367088607595,0.769716088328076,"conventional"
"564","Targeted vertex attack","degree",2,0.00632911392405063,0.772870662460568,"conventional"
"565","Targeted vertex attack","degree",2,0.00632911392405063,0.77602523659306,"conventional"
"566","Targeted vertex attack","degree",2,0.00632911392405063,0.779179810725552,"conventional"
"567","Targeted vertex attack","degree",2,0.00632911392405063,0.782334384858044,"conventional"
"568","Targeted vertex attack","degree",2,0.00632911392405063,0.785488958990536,"conventional"
"569","Targeted vertex attack","degree",2,0.00632911392405063,0.788643533123028,"conventional"
"570","Targeted vertex attack","degree",2,0.00632911392405063,0.79179810725552,"conventional"
"571","Targeted vertex attack","degree",2,0.00632911392405063,0.794952681388013,"conventional"
"572","Targeted vertex attack","degree",2,0.00632911392405063,0.798107255520505,"conventional"
"573","Targeted vertex attack","degree",2,0.00632911392405063,0.801261829652997,"conventional"
"574","Targeted vertex attack","degree",2,0.00632911392405063,0.804416403785489,"conventional"
"575","Targeted vertex attack","degree",2,0.00632911392405063,0.807570977917981,"conventional"
"576","Targeted vertex attack","degree",2,0.00632911392405063,0.810725552050473,"conventional"
"577","Targeted vertex attack","degree",2,0.00632911392405063,0.813880126182965,"conventional"
"578","Targeted vertex attack","degree",2,0.00632911392405063,0.817034700315457,"conventional"
"579","Targeted vertex attack","degree",2,0.00632911392405063,0.82018927444795,"conventional"
"580","Targeted vertex attack","degree",2,0.00632911392405063,0.823343848580442,"conventional"
"581","Targeted vertex attack","degree",2,0.00632911392405063,0.826498422712934,"conventional"
"582","Targeted vertex attack","degree",2,0.00632911392405063,0.829652996845426,"conventional"
"583","Targeted vertex attack","degree",2,0.00632911392405063,0.832807570977918,"conventional"
"584","Targeted vertex attack","degree",2,0.00632911392405063,0.83596214511041,"conventional"
"585","Targeted vertex attack","degree",2,0.00632911392405063,0.839116719242902,"conventional"
"586","Targeted vertex attack","degree",2,0.00632911392405063,0.842271293375394,"conventional"
"587","Targeted vertex attack","degree",2,0.00632911392405063,0.845425867507886,"conventional"
"588","Targeted vertex attack","degree",2,0.00632911392405063,0.848580441640378,"conventional"
"589","Targeted vertex attack","degree",2,0.00632911392405063,0.851735015772871,"conventional"
"590","Targeted vertex attack","degree",2,0.00632911392405063,0.854889589905363,"conventional"
"591","Targeted vertex attack","degree",2,0.00632911392405063,0.858044164037855,"conventional"
"592","Targeted vertex attack","degree",2,0.00632911392405063,0.861198738170347,"conventional"
"593","Targeted vertex attack","degree",2,0.00632911392405063,0.864353312302839,"conventional"
"594","Targeted vertex attack","degree",2,0.00632911392405063,0.867507886435331,"conventional"
"595","Targeted vertex attack","degree",2,0.00632911392405063,0.870662460567823,"conventional"
"596","Targeted vertex attack","degree",2,0.00632911392405063,0.873817034700315,"conventional"
"597","Targeted vertex attack","degree",2,0.00632911392405063,0.876971608832808,"conventional"
"598","Targeted vertex attack","degree",2,0.00632911392405063,0.8801261829653,"conventional"
"599","Targeted vertex attack","degree",2,0.00632911392405063,0.883280757097792,"conventional"
"600","Targeted vertex attack","degree",2,0.00632911392405063,0.886435331230284,"conventional"
"601","Targeted vertex attack","degree",2,0.00632911392405063,0.889589905362776,"conventional"
"602","Targeted vertex attack","degree",2,0.00632911392405063,0.892744479495268,"conventional"
"603","Targeted vertex attack","degree",2,0.00632911392405063,0.89589905362776,"conventional"
"604","Targeted vertex attack","degree",2,0.00632911392405063,0.899053627760252,"conventional"
"605","Targeted vertex attack","degree",2,0.00632911392405063,0.902208201892744,"conventional"
"606","Targeted vertex attack","degree",2,0.00632911392405063,0.905362776025237,"conventional"
"607","Targeted vertex attack","degree",2,0.00632911392405063,0.908517350157729,"conventional"
"608","Targeted vertex attack","degree",2,0.00632911392405063,0.911671924290221,"conventional"
"609","Targeted vertex attack","degree",2,0.00632911392405063,0.914826498422713,"conventional"
"610","Targeted vertex attack","degree",2,0.00632911392405063,0.917981072555205,"conventional"
"611","Targeted vertex attack","degree",2,0.00632911392405063,0.921135646687697,"conventional"
"612","Targeted vertex attack","degree",2,0.00632911392405063,0.924290220820189,"conventional"
"613","Targeted vertex attack","degree",2,0.00632911392405063,0.927444794952681,"conventional"
"614","Targeted vertex attack","degree",2,0.00632911392405063,0.930599369085173,"conventional"
"615","Targeted vertex attack","degree",2,0.00632911392405063,0.933753943217666,"conventional"
"616","Targeted vertex attack","degree",2,0.00632911392405063,0.936908517350158,"conventional"
"617","Targeted vertex attack","degree",2,0.00632911392405063,0.94006309148265,"conventional"
"618","Targeted vertex attack","degree",2,0.00632911392405063,0.943217665615142,"conventional"
"619","Targeted vertex attack","degree",2,0.00632911392405063,0.946372239747634,"conventional"
"620","Targeted vertex attack","degree",2,0.00632911392405063,0.949526813880126,"conventional"
"621","Targeted vertex attack","degree",2,0.00632911392405063,0.952681388012618,"conventional"
"622","Targeted vertex attack","degree",2,0.00632911392405063,0.95583596214511,"conventional"
"623","Targeted vertex attack","degree",2,0.00632911392405063,0.958990536277602,"conventional"
"624","Targeted vertex attack","degree",2,0.00632911392405063,0.962145110410095,"conventional"
"625","Targeted vertex attack","degree",1,0.00316455696202532,0.965299684542587,"conventional"
"626","Targeted vertex attack","degree",1,0.00316455696202532,0.968454258675079,"conventional"
"627","Targeted vertex attack","degree",1,0.00316455696202532,0.971608832807571,"conventional"
"628","Targeted vertex attack","degree",1,0.00316455696202532,0.974763406940063,"conventional"
"629","Targeted vertex attack","degree",1,0.00316455696202532,0.977917981072555,"conventional"
"630","Targeted vertex attack","degree",1,0.00316455696202532,0.981072555205047,"conventional"
"631","Targeted vertex attack","degree",1,0.00316455696202532,0.984227129337539,"conventional"
"632","Targeted vertex attack","degree",1,0.00316455696202532,0.987381703470032,"conventional"
"633","Targeted vertex attack","degree",1,0.00316455696202532,0.990536277602524,"conventional"
"634","Targeted vertex attack","degree",1,0.00316455696202532,0.993690851735016,"conventional"
"635","Targeted vertex attack","degree",1,0.00316455696202532,0.996845425867508,"conventional"
"636","Targeted vertex attack","degree",0,0,1,"conventional"
